0,1
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-37-61.png,the
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-03-18.png,four
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-37.png,to
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-25.png,also
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-10-12.png,detail
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-68.png,oak
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-84.png,be
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-92.png,lt
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-48.png,moment
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-34-36.png,specializedcores
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-11-97.png,entire
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-34-46.png,spec
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-64.png,from
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-01-65.png,added
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-39-71.png,to
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-02-99.png,finger
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-18-36.png,in
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-68.png,and
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-22-09.png,l
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-07.png,force
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-18.png,the
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-11-79.png,energy
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-47.png,host
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-10-13.png,determined
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-10-62.png,young
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-02-74.png,e
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-37-42.png,thermodynamics
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-58.png,number
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-01.png,ar
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-34.png,also
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-37-53.png,they
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-34-55.png,sport
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-82.png,fund
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-06-79.png,but
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-10-32.png,difficult
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-29-50.png,presiden
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-09-00.png,these
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-10-22.png,device
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-28.png,he
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-22-07.png,l
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-70.png,more
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-22-37.png,makes
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-22-77.png,may
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-00.png,head
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-24-76.png,news
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-00-55.png,2years
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-17-78.png,intercalation
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-26-34.png,of
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-05.png,want
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-36-87.png,that
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-54.png,Null
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-19.png,hedron
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-41-61.png,t
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-31-20.png,repo
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-20-90.png,leaving
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-24.png,pytest
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-18-55.png,in
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-09-25.png,tion
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-28-04.png,parallel
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-13-62.png,float
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-31-86.png,rotating
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-59.png,least
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-80.png,llion
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-39-58.png,to
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-21-50.png,ll
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-22-95.png,mee
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-18-53.png,in
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-33-83.png,sma
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-08-93.png,control
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-39-26.png,today
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-39-65.png,to
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-27-18.png,operation
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-16.png,water
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-15-12.png,get
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-36-31.png,tarctica
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-36-63.png,term
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-36-37.png,TC
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-13.png,node
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-12-04.png,environments
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-29-93.png,properties
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-33-37.png,signals
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-00-06.png,&
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-10-85.png,dual
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-09-35.png,toward
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-74.png,a
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-42-27.png,user
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-03-58.png,apply
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-12-22.png,establish
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-27-67.png,our
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-12-68.png,external
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-14.png,in
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-08-34.png,commercia
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-07-41.png,card
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-39.png,k
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-59.png,stuck
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-11-66.png,end
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-20-64.png,laws
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-08-89.png,term
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-13-36.png,find
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-09-36.png,CRITICAL
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-07-70.png,changed
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-19.png,bandwidth
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-10-64.png,youth
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-08-60.png,structure
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-96.png,blood
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-41-27.png,Typically
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-62.png,from
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-39-33.png,too
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-32-49.png,search
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-08-17.png,cold
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-78.png,fully
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-51.png,laugh
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-39-53.png,to
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-17-16.png,Important
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-06-22.png,board
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-17-69.png,intensive
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-06-18.png,organisation
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-06-85.png,bywhom
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-43.png,foster
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-44.png,re
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-93.png,game
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-26-36.png,of
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-20-38.png,know
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-29-05.png,point
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-22-43.png,make
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-19-16.png,is
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-40.png,moments
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-19-29.png,iter
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-09-39.png,trade
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-01-69.png,culture
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-36-05.png,system
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-39.png,holding
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-31-88.png,rotational
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-15-54.png,gy
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-41-35.png,t
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-11.png,node
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-42-99.png,want
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-03-59.png,approach
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-72.png,light
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-33-25.png,should
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-29-02.png,point
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-99.png,l
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-77.png,a
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-07-51.png,cause
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-12-37.png,everything
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-33-88.png,socia
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-41-85.png,t
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-67.png,reactive
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-01-83.png,death
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-29-48.png,prepare
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-19-84.png,i
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-79.png,three
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-02.png,nodes
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-35.png,amoun
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-13.png,purchase
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-73.png,and
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-03-03.png,fish
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-34-59.png,square
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-00-44.png,10x10
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-18-40.png,in
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-06-97.png,push
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-36-86.png,that
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-17-41.png,indicate
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-22-56.png,Mapping
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-02-22.png,drug
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-20-45.png,land
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-13-46.png,first
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-15-26.png,goodCADmodelling
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-16.png,me
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-15.png,assume
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-66.png,and
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-20.png,recently
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-22-96.png,member
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-27.png,he
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-22-83.png,means
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-03-08.png,focu
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-00-07.png,&
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-08-97.png,theory
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-34-30.png,so
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-08-03.png,clearly
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-22-52.png,many
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-70.png,science
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-20-43.png,k
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-39-44.png,touching
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-26-12.png,of
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-13-51.png,fix
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-78.png,seek
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-10-43.png,without
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-22-14.png,machine
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-12-79.png,e
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-39-02.png,time
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-12-24.png,etc
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-20-89.png,leaving
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-94.png,bit
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-29-33.png,potential
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-63.png,more
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-29-16.png,poor
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-27.png,for
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-97.png,region
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-24-84.png,new
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-41-76.png,t
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-00-62.png,2000kg
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-56.png,ro
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-32-31.png,says
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-89.png,iew
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-08-01.png,sic
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-95.png,wife
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-13-04.png,father
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-33-40.png,signs
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-27-04.png,on
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-06-40.png,bool
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-03.png,algorithm
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-10-95.png,e.g
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-13.png,badstuff
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-21-66.png,long
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-58.png,lead
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-06-99.png,by
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-07-64.png,certain
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-10-36.png,who
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-18-38.png,in
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-22-66.png,mass
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-26-40.png,of
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-22-48.png,mana
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-13-97.png,force
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-82.png,while
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-77.png,live
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-11-46.png,electronics
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-21-52.png,ll
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-03-62.png,architecture
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-32.png,batteries
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-12-77.png,e
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-13-38.png,finger
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-01-13.png,Agood
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-29-84.png,program
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-66.png,from
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-15-58.png,G
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-09-01.png,conversions
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-36.png,befollowed
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-07-27.png,can
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-46.png,andcuriosity
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-00.png,air
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-33-07.png,shape
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-11-20.png,edge
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-17-40.png,Indexing
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-33-54.png,site
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-96.png,systems
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-13-98.png,force
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-18.png,iter
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-00.png,memory
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-26-58.png,of
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-39-05.png,time
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-02-60.png,every
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-02-16.png,do
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-09-07.png,cosine
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-36-76.png,than
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-33.png,mobile
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-26-06.png,of
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-02-70.png,explain
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-33-26.png,shown
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-17-61.png,inside
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-91.png,reduce
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-02-26.png,easy
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-41-82.png,t
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-26-90.png,only
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-26.png,reduce
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-42-74.png,very
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-71.png,realise
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-22.png,steady
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-74.png,where
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-34-72.png,stain
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-44-58.png,worth
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-10-20.png,deviate
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-39-89.png,to
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-11-94.png,entering
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-09-30.png,create
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-15-32.png,good
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-19-47.png,it
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-11-87.png,ener
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-03-90.png,around
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-32-11.png,safety
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-08-11.png,situation
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-57.png,number
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-27-73.png,out
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-06-15.png,opportunity
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-69.png,This
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-28-49.png,people
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-34-47.png,speech
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-94.png,of
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-21-82.png,lowlevel
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-21-75.png,lossof
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-36-74.png,than
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-91.png,moves
